year,round,race_name,driver_id,stop_number,lap,duration_s
2019,10,British Grand Prix,kvyat,1,12,29.377
2019,10,British Grand Prix,leclerc,1,13,28.558
2019,10,British Grand Prix,max_verstappen,1,13,27.827
2019,10,British Grand Prix,norris,1,13,28.275
2019,10,British Grand Prix,albon,1,13,28.954
2019,10,British Grand Prix,hulkenberg,1,13,28.926
2019,10,British Grand Prix,stroll,1,13,30.4
2019,10,British Grand Prix,bottas,1,16,28.493
2019,10,British Grand Prix,raikkonen,1,17,28.364
2019,10,British Grand Prix,perez,1,18,30.264
2019,10,British Grand Prix,hamilton,1,20,28.905
2019,10,British Grand Prix,vettel,1,20,28.021
2019,10,British Grand Prix,max_verstappen,2,20,27.95
2019,10,British Grand Prix,sainz,1,20,27.98
2019,10,British Grand Prix,ricciardo,2,20,28.381
2019,10,British Grand Prix,kubica,1,20,28.694
2019,10,British Grand Prix,leclerc,2,21,28.348
2019,10,British Grand Prix,kvyat,2,21,28.811
2019,10,British Grand Prix,russell,1,21,30.245
2019,10,British Grand Prix,perez,2,24,38.032
2019,10,British Grand Prix,norris,2,35,27.919
2019,10,British Grand Prix,vettel,2,38,38.468
2019,10,British Grand Prix,stroll,2,39,29.074
2019,10,British Grand Prix,bottas,2,45,28.177
2019,10,British Grand Prix,perez,3,46,28.747
2019,11,German Grand Prix,vettel,1,2,20.094
2019,11,German Grand Prix,albon,1,2,20.576
2019,11,German Grand Prix,hamilton,1,3,20.203
2019,11,German Grand Prix,bottas,1,3,22.243
2019,11,German Grand Prix,max_verstappen,1,3,22.358
2019,11,German Grand Prix,raikkonen,1,3,27.256
2019,11,German Grand Prix,hulkenberg,1,3,22.132
2019,11,German Grand Prix,leclerc,1,3,20.361
2019,11,German Grand Prix,grosjean,1,3,27.232
2019,11,German Grand Prix,gasly,1,3,29.667
2019,11,German Grand Prix,sainz,1,3,23.363
2019,11,German Grand Prix,giovinazzi,1,3,22.509
2019,11,German Grand Prix,ricciardo,1,3,21.224
2019,11,German Grand Prix,kvyat,1,3,23.09
2019,11,German Grand Prix,norris,1,6,21.402
2019,11,German Grand Prix,stroll,1,7,22.696
2019,11,German Grand Prix,russell,1,7,20.718
2019,11,German Grand Prix,kubica,1,7,23.801
2019,11,German Grand Prix,kevin_magnussen,1,8,21.106
2019,11,German Grand Prix,leclerc,2,15,22.102
2019,11,German Grand Prix,hulkenberg,2,15,20.118
2019,11,German Grand Prix,kevin_magnussen,2,21,21.179
2019,11,German Grand Prix,vettel,2,23,20.768
2019,11,German Grand Prix,kubica,2,23,20.436
2019,11,German Grand Prix,max_verstappen,2,25,19.64
2019,11,German Grand Prix,russell,2,24,19.287
2019,11,German Grand Prix,kvyat,2,25,21.488
2019,11,German Grand Prix,norris,2,25,20.242
2019,11,German Grand Prix,stroll,2,25,21.26
2019,11,German Grand Prix,bottas,2,26,20.498
2019,11,German Grand Prix,raikkonen,2,26,22.307
2019,11,German Grand Prix,giovinazzi,2,26,20.879
2019,11,German Grand Prix,gasly,2,26,19.875
2019,11,German Grand Prix,grosjean,2,26,21.625
2019,11,German Grand Prix,leclerc,3,27,20.317
2019,11,German Grand Prix,albon,2,27,21.501
2019,11,German Grand Prix,sainz,2,27,19.964
2019,11,German Grand Prix,hamilton,2,28,22.947
2019,11,German Grand Prix,albon,3,28,21.732
2019,11,German Grand Prix,vettel,3,28,22.058
2019,11,German Grand Prix,raikkonen,3,28,21.142
2019,11,German Grand Prix,gasly,3,28,20.552
2019,11,German Grand Prix,giovinazzi,3,28,20.096
2019,11,German Grand Prix,kvyat,3,28,24.31
2019,11,German Grand Prix,grosjean,3,28,22.421
2019,11,German Grand Prix,hamilton,3,29,
2019,11,German Grand Prix,max_verstappen,3,29,21.472
2019,11,German Grand Prix,hulkenberg,3,29,20.624
2019,11,German Grand Prix,stroll,3,28,21.962
2019,11,German Grand Prix,kevin_magnussen,3,29,21.359
2019,11,German Grand Prix,bottas,3,30,21.142
2019,11,German Grand Prix,kubica,3,31,19.626
2019,11,German Grand Prix,max_verstappen,4,41,19.327
2019,11,German Grand Prix,vettel,4,41,21.256
2019,11,German Grand Prix,grosjean,4,41,20.622
2019,11,German Grand Prix,stroll,4,41,20.472
2019,11,German Grand Prix,russell,3,41,19.345
2019,11,German Grand Prix,kevin_magnussen,4,42,20.38
2019,11,German Grand Prix,stroll,5,44,20.152
2019,11,German Grand Prix,kvyat,4,45,20.671
2019,11,German Grand Prix,kevin_magnussen,5,45,20.285
2019,11,German Grand Prix,max_verstappen,5,46,19.062
2019,11,German Grand Prix,bottas,4,46,21.009
2019,11,German Grand Prix,sainz,3,46,20.711
2019,11,German Grand Prix,gasly,4,46,20.012
2019,11,German Grand Prix,albon,4,46,19.931
2019,11,German Grand Prix,grosjean,5,46,21.423
2019,11,German Grand Prix,kubica,4,46,20.37
2019,11,German Grand Prix,hamilton,4,47,27.069
2019,11,German Grand Prix,raikkonen,4,47,20.93
2019,11,German Grand Prix,vettel,5,47,19.586
2019,11,German Grand Prix,giovinazzi,4,47,28.093
2019,11,German Grand Prix,russell,4,47,21.634
2019,11,German Grand Prix,hamilton,5,53,20.015
2019,11,German Grand Prix,hamilton,6,56,19.61
2019,11,German Grand Prix,kevin_magnussen,6,57,20.7
2019,11,German Grand Prix,kubica,5,57,19.825
2019,11,German Grand Prix,russell,5,57,23.445
2019,12,Hungarian Grand Prix,bottas,1,5,33.328
2019,12,Hungarian Grand Prix,giovinazzi,1,15,23.218
2019,12,Hungarian Grand Prix,russell,1,16,21.333
2019,12,Hungarian Grand Prix,stroll,1,16,22.085
2019,12,Hungarian Grand Prix,perez,1,18,21.901
2019,12,Hungarian Grand Prix,kubica,1,18,21.754
2019,12,Hungarian Grand Prix,grosjean,1,19,22.035
2019,12,Hungarian Grand Prix,kvyat,1,21,23.002
2019,12,Hungarian Grand Prix,max_verstappen,1,25,21.705
2019,12,Hungarian Grand Prix,leclerc,1,27,21.575
2019,12,Hungarian Grand Prix,norris,1,28,26.066
2019,12,Hungarian Grand Prix,gasly,1,28,22.104
2019,12,Hungarian Grand Prix,albon,1,28,23.676
2019,12,Hungarian Grand Prix,sainz,1,29,21.832
2019,12,Hungarian Grand Prix,raikkonen,1,29,22.205
2019,12,Hungarian Grand Prix,hamilton,1,31,22.88
2019,12,Hungarian Grand Prix,hulkenberg,1,36,21.734
2019,12,Hungarian Grand Prix,kevin_magnussen,1,38,21.618
2019,12,Hungarian Grand Prix,vettel,1,39,24.819
2019,12,Hungarian Grand Prix,bottas,2,46,21.744
2019,12,Hungarian Grand Prix,ricciardo,1,46,22.498
2019,12,Hungarian Grand Prix,hamilton,2,48,21.39
2019,12,Hungarian Grand Prix,stroll,2,50,21.563
2019,12,Hungarian Grand Prix,max_verstappen,2,67,21.164
2019,13,Belgian Grand Prix,ricciardo,1,1,27.62
2019,13,Belgian Grand Prix,raikkonen,1,1,39.046
2019,13,Belgian Grand Prix,sainz,1,1,59.291
2019,13,Belgian Grand Prix,raikkonen,2,2,25.005
2019,13,Belgian Grand Prix,hulkenberg,1,11,23.475
2019,13,Belgian Grand Prix,gasly,1,13,22.772
2019,13,Belgian Grand Prix,stroll,1,14,22.774
2019,13,Belgian Grand Prix,vettel,1,15,22.863
2019,13,Belgian Grand Prix,perez,1,15,23.133
2019,13,Belgian Grand Prix,grosjean,1,16,22.912
2019,13,Belgian Grand Prix,norris,1,19,23.182
2019,13,Belgian Grand Prix,leclerc,1,21,22.449
2019,13,Belgian Grand Prix,hamilton,1,22,23.497
2019,13,Belgian Grand Prix,bottas,1,23,22.579
2019,13,Belgian Grand Prix,albon,1,23,22.506
2019,13,Belgian Grand Prix,kvyat,1,24,22.834
2019,13,Belgian Grand Prix,kevin_magnussen,1,25,22.584
2019,13,Belgian Grand Prix,giovinazzi,1,29,23.044
2019,13,Belgian Grand Prix,stroll,2,30,25.25
2019,13,Belgian Grand Prix,russell,1,30,22.442
2019,13,Belgian Grand Prix,hulkenberg,2,31,
2019,13,Belgian Grand Prix,raikkonen,3,31,26.891
2019,13,Belgian Grand Prix,kubica,1,31,24.247
2019,13,Belgian Grand Prix,vettel,2,33,22.786
2019,14,Italian Grand Prix,max_verstappen,1,1,31.211
2019,14,Italian Grand Prix,vettel,1,6,32.443
2019,14,Italian Grand Prix,grosjean,1,7,26.481
2019,14,Italian Grand Prix,vettel,2,12,31.851
2019,14,Italian Grand Prix,stroll,1,15,18.838
2019,14,Italian Grand Prix,hamilton,1,19,23.912
2019,14,Italian Grand Prix,raikkonen,1,19,32.393
2019,14,Italian Grand Prix,leclerc,1,20,23.833
2019,14,Italian Grand Prix,kevin_magnussen,1,20,24.4
2019,14,Italian Grand Prix,giovinazzi,1,21,25.698
2019,14,Italian Grand Prix,stroll,2,22,24.419
2019,14,Italian Grand Prix,norris,1,23,24.311
2019,14,Italian Grand Prix,russell,1,23,24.198
2019,14,Italian Grand Prix,albon,1,26,29.83
2019,14,Italian Grand Prix,bottas,1,27,23.7
2019,14,Italian Grand Prix,raikkonen,2,26,24.568
2019,14,Italian Grand Prix,sainz,1,27,27.01
2019,14,Italian Grand Prix,max_verstappen,2,27,24.303
2019,14,Italian Grand Prix,kvyat,1,28,24.479
2019,14,Italian Grand Prix,perez,1,28,25.34
2019,14,Italian Grand Prix,gasly,1,28,24.363
2019,14,Italian Grand Prix,hulkenberg,1,29,24.092
2019,14,Italian Grand Prix,kubica,1,29,31.842
2019,14,Italian Grand Prix,ricciardo,1,30,24.32
2019,14,Italian Grand Prix,grosjean,2,29,25.121
2019,14,Italian Grand Prix,kevin_magnussen,2,34,24.978
2019,14,Italian Grand Prix,vettel,3,41,24.376
2019,14,Italian Grand Prix,kubica,2,44,23.86
2019,14,Italian Grand Prix,hamilton,2,49,23.731
2019,15,Singapore Grand Prix,hulkenberg,1,1,29.563
2019,15,Singapore Grand Prix,russell,1,1,38.752
2019,15,Singapore Grand Prix,kvyat,1,12,28.799
2019,15,Singapore Grand Prix,perez,1,13,29.082
2019,15,Singapore Grand Prix,raikkonen,1,15,29.992
2019,15,Singapore Grand Prix,kevin_magnussen,1,18,29.403
2019,15,Singapore Grand Prix,vettel,1,19,29.384
2019,15,Singapore Grand Prix,max_verstappen,1,19,28.846
2019,15,Singapore Grand Prix,leclerc,1,20,29.168
2019,15,Singapore Grand Prix,albon,1,20,28.606
2019,15,Singapore Grand Prix,norris,1,20,30.397
2019,15,Singapore Grand Prix,kubica,1,21,29.033
2019,15,Singapore Grand Prix,bottas,1,22,29.234
2019,15,Singapore Grand Prix,grosjean,1,23,29.456
2019,15,Singapore Grand Prix,hamilton,1,26,28.93
2019,15,Singapore Grand Prix,stroll,1,31,29.482
2019,15,Singapore Grand Prix,gasly,1,32,32.482
2019,15,Singapore Grand Prix,giovinazzi,1,34,29.07
2019,15,Singapore Grand Prix,ricciardo,1,34,30.756
2019,15,Singapore Grand Prix,grosjean,2,35,43.576
2019,15,Singapore Grand Prix,hulkenberg,2,36,29.152
2019,15,Singapore Grand Prix,kvyat,2,36,34.711
2019,15,Singapore Grand Prix,sainz,2,35,30.623
2019,15,Singapore Grand Prix,giovinazzi,2,36,28.96
2019,15,Singapore Grand Prix,stroll,2,41,39.188
2019,15,Singapore Grand Prix,kubica,2,44,30.321
2019,15,Singapore Grand Prix,stroll,3,44,29.46
2019,15,Singapore Grand Prix,kevin_magnussen,2,56,30.916
2019,16,Russian Grand Prix,kubica,1,1,30.587
2019,16,Russian Grand Prix,ricciardo,1,1,36.031
2019,16,Russian Grand Prix,giovinazzi,1,2,38.193
2019,16,Russian Grand Prix,kubica,2,2,30.177
2019,16,Russian Grand Prix,raikkonen,1,9,25.038
2019,16,Russian Grand Prix,hulkenberg,1,16,34.264
2019,16,Russian Grand Prix,norris,1,20,29.29
2019,16,Russian Grand Prix,sainz,1,21,30.103
2019,16,Russian Grand Prix,leclerc,1,22,29.548
2019,16,Russian Grand Prix,perez,1,23,30.271
2019,16,Russian Grand Prix,vettel,1,26,29.86
2019,16,Russian Grand Prix,gasly,1,26,29.935
2019,16,Russian Grand Prix,kevin_magnussen,1,27,30.509
2019,16,Russian Grand Prix,stroll,1,27,30.168
2019,16,Russian Grand Prix,kvyat,1,27,30.753
2019,16,Russian Grand Prix,russell,1,27,29.857
2019,16,Russian Grand Prix,giovinazzi,2,27,30.227
2019,16,Russian Grand Prix,raikkonen,2,27,36.512
2019,16,Russian Grand Prix,hamilton,1,28,29.751
2019,16,Russian Grand Prix,bottas,1,28,29.436
2019,16,Russian Grand Prix,max_verstappen,1,28,29.978
2019,16,Russian Grand Prix,albon,1,29,29.854
2019,16,Russian Grand Prix,hulkenberg,2,29,29.786
2019,16,Russian Grand Prix,kvyat,2,29,29.571
2019,16,Russian Grand Prix,leclerc,2,30,29.401
2019,17,Japanese Grand Prix,leclerc,1,3,30.502
2019,17,Japanese Grand Prix,norris,1,4,25.347
2019,17,Japanese Grand Prix,albon,1,15,23.354
2019,17,Japanese Grand Prix,raikkonen,1,15,24.468
2019,17,Japanese Grand Prix,vettel,1,16,24.032
2019,17,Japanese Grand Prix,grosjean,1,16,23.478
2019,17,Japanese Grand Prix,bottas,1,17,
2019,17,Japanese Grand Prix,kevin_magnussen,1,17,24.156
2019,17,Japanese Grand Prix,gasly,1,18,23.18
2019,17,Japanese Grand Prix,stroll,1,18,23.292
2019,17,Japanese Grand Prix,giovinazzi,1,18,23.351
2019,17,Japanese Grand Prix,hulkenberg,1,19,24.132
2019,17,Japanese Grand Prix,perez,1,19,22.88
2019,17,Japanese Grand Prix,hamilton,1,21,23.582
2019,17,Japanese Grand Prix,kubica,1,22,26.734
2019,17,Japanese Grand Prix,leclerc,2,25,23.58
2019,17,Japanese Grand Prix,norris,2,25,23.949
2019,17,Japanese Grand Prix,russell,1,25,23.792
2019,17,Japanese Grand Prix,sainz,1,26,23.476
2019,17,Japanese Grand Prix,kvyat,1,27,23.293
2019,17,Japanese Grand Prix,ricciardo,1,29,23.292
2019,17,Japanese Grand Prix,vettel,2,31,23.213
2019,17,Japanese Grand Prix,albon,2,34,23.301
2019,17,Japanese Grand Prix,kubica,2,33,22.97
2019,17,Japanese Grand Prix,bottas,2,36,23.157
2019,17,Japanese Grand Prix,raikkonen,2,36,23.164
2019,17,Japanese Grand Prix,perez,2,41,23.301
2019,17,Japanese Grand Prix,hamilton,2,42,23.591
2019,17,Japanese Grand Prix,leclerc,3,46,23.28
2019,17,Japanese Grand Prix,kevin_magnussen,2,47,23.973
2019,17,Japanese Grand Prix,giovinazzi,2,49,23.412
2019,18,Mexican Grand Prix,max_verstappen,1,5,24.493
2019,18,Mexican Grand Prix,gasly,1,9,22.689
2019,18,Mexican Grand Prix,kvyat,1,10,22.49
2019,18,Mexican Grand Prix,albon,1,14,22.192
2019,18,Mexican Grand Prix,leclerc,1,15,22.002
2019,18,Mexican Grand Prix,sainz,1,15,22.241
2019,18,Mexican Grand Prix,raikkonen,1,15,22.754
2019,18,Mexican Grand Prix,hulkenberg,1,18,22.484
2019,18,Mexican Grand Prix,perez,1,20,22.357
2019,18,Mexican Grand Prix,giovinazzi,1,21,43.411
2019,18,Mexican Grand Prix,kubica,1,21,24.606
2019,18,Mexican Grand Prix,russell,1,22,22.887
2019,18,Mexican Grand Prix,hamilton,1,23,22.269
2019,18,Mexican Grand Prix,kevin_magnussen,1,28,23.084
2019,18,Mexican Grand Prix,sainz,2,35,22.179
2019,18,Mexican Grand Prix,bottas,1,36,22.179
2019,18,Mexican Grand Prix,vettel,1,37,21.862
2019,18,Mexican Grand Prix,stroll,1,37,22.745
2019,18,Mexican Grand Prix,grosjean,1,37,24.128
2019,18,Mexican Grand Prix,leclerc,2,43,25.786
2019,18,Mexican Grand Prix,albon,2,44,22.003
2019,18,Mexican Grand Prix,kvyat,2,44,22.033
2019,18,Mexican Grand Prix,gasly,2,49,22.618
2019,18,Mexican Grand Prix,ricciardo,1,50,22.345
2019,18,Mexican Grand Prix,raikkonen,2,52,22.963
2019,18,Mexican Grand Prix,kubica,2,60,22.57
2019,19,United States Grand Prix,albon,1,1,34.1
2019,19,United States Grand Prix,stroll,1,9,24.567
2019,19,United States Grand Prix,kubica,1,11,24.164
2019,19,United States Grand Prix,max_verstappen,1,13,23.716
2019,19,United States Grand Prix,bottas,1,14,24.151
2019,19,United States Grand Prix,giovinazzi,1,17,25.23
2019,19,United States Grand Prix,sainz,1,18,24.784
2019,19,United States Grand Prix,raikkonen,1,18,24.544
2019,19,United States Grand Prix,kevin_magnussen,1,18,24.929
2019,19,United States Grand Prix,norris,1,19,24.678
2019,19,United States Grand Prix,gasly,1,19,24.195
2019,19,United States Grand Prix,leclerc,1,20,29.157
2019,19,United States Grand Prix,albon,2,20,23.213
2019,19,United States Grand Prix,ricciardo,1,21,23.751
2019,19,United States Grand Prix,kvyat,1,21,27.115
2019,19,United States Grand Prix,russell,1,23,23.702
2019,19,United States Grand Prix,hamilton,1,24,23.943
2019,19,United States Grand Prix,perez,1,24,24.207
2019,19,United States Grand Prix,grosjean,1,24,24.583
2019,19,United States Grand Prix,hulkenberg,1,27,24.245
2019,19,United States Grand Prix,stroll,2,29,25.195
2019,19,United States Grand Prix,max_verstappen,2,34,23.444
2019,19,United States Grand Prix,bottas,2,35,23.819
2019,19,United States Grand Prix,hulkenberg,2,39,23.684
2019,19,United States Grand Prix,kvyat,2,39,24.162
2019,19,United States Grand Prix,giovinazzi,2,39,24.206
2019,19,United States Grand Prix,albon,3,40,23.705
2019,19,United States Grand Prix,raikkonen,2,40,24.686
2019,19,United States Grand Prix,kevin_magnussen,2,40,24.731
2019,19,United States Grand Prix,leclerc,2,42,23.844
2019,19,United States Grand Prix,norris,2,42,25.776
2019,19,United States Grand Prix,russell,2,46,28.748
2019,19,United States Grand Prix,gasly,2,53,24.26
2019,20,Brazilian Grand Prix,ricciardo,1,8,30.76
2019,20,Brazilian Grand Prix,perez,1,17,23.079
2019,20,Brazilian Grand Prix,hamilton,1,20,22.882
2019,20,Brazilian Grand Prix,giovinazzi,1,20,23.155
2019,20,Brazilian Grand Prix,kubica,1,20,23.861
2019,20,Brazilian Grand Prix,max_verstappen,1,21,22.818
2019,20,Brazilian Grand Prix,raikkonen,1,21,23.463
2019,20,Brazilian Grand Prix,gasly,1,22,22.922
2019,20,Brazilian Grand Prix,kvyat,1,23,22.759
2019,20,Brazilian Grand Prix,russell,1,23,22.5
2019,20,Brazilian Grand Prix,albon,1,24,23.073
2019,20,Brazilian Grand Prix,vettel,1,25,23.039
2019,20,Brazilian Grand Prix,bottas,1,26,23.148
2019,20,Brazilian Grand Prix,grosjean,1,26,23.776
2019,20,Brazilian Grand Prix,norris,1,27,23.381
2019,20,Brazilian Grand Prix,hulkenberg,1,27,23.344
2019,20,Brazilian Grand Prix,kevin_magnussen,1,27,23.891
2019,20,Brazilian Grand Prix,stroll,1,28,23.346
2019,20,Brazilian Grand Prix,leclerc,1,29,22.966
2019,20,Brazilian Grand Prix,sainz,1,29,22.77
2019,20,Brazilian Grand Prix,kubica,2,36,29.268
2019,20,Brazilian Grand Prix,ricciardo,2,40,29.491
2019,20,Brazilian Grand Prix,bottas,2,41,23.21
2019,20,Brazilian Grand Prix,hamilton,2,43,23.088
2019,20,Brazilian Grand Prix,max_verstappen,2,44,22.657
2019,20,Brazilian Grand Prix,hulkenberg,2,44,23.596
2019,20,Brazilian Grand Prix,perez,2,45,23.142
2019,20,Brazilian Grand Prix,giovinazzi,2,46,23.524
2019,20,Brazilian Grand Prix,kvyat,2,46,23.378
2019,20,Brazilian Grand Prix,gasly,2,47,23.584
2019,20,Brazilian Grand Prix,raikkonen,2,47,23.841
2019,20,Brazilian Grand Prix,vettel,2,49,23.138
2019,20,Brazilian Grand Prix,albon,2,50,23.071
2019,20,Brazilian Grand Prix,max_verstappen,3,54,22.593
2019,20,Brazilian Grand Prix,norris,2,53,23.355
2019,20,Brazilian Grand Prix,stroll,2,53,24.841
2019,20,Brazilian Grand Prix,kevin_magnussen,2,53,23.479
2019,20,Brazilian Grand Prix,leclerc,2,54,23.042
2019,20,Brazilian Grand Prix,hulkenberg,3,53,22.747
2019,20,Brazilian Grand Prix,kubica,3,53,24.873
2019,20,Brazilian Grand Prix,russell,2,54,23.199
2019,20,Brazilian Grand Prix,grosjean,2,65,23.471
2019,20,Brazilian Grand Prix,hamilton,3,66,23.06
2019,20,Brazilian Grand Prix,russell,3,66,22.441
2019,20,Brazilian Grand Prix,kubica,4,66,23.158
2019,21,Abu Dhabi Grand Prix,stroll,1,5,28.842
2019,21,Abu Dhabi Grand Prix,norris,1,8,22.974
2019,21,Abu Dhabi Grand Prix,giovinazzi,1,8,21.977
2019,21,Abu Dhabi Grand Prix,ricciardo,1,11,21.904
2019,21,Abu Dhabi Grand Prix,leclerc,1,12,21.697
2019,21,Abu Dhabi Grand Prix,vettel,1,12,25.771
2019,21,Abu Dhabi Grand Prix,sainz,1,12,21.928
2019,21,Abu Dhabi Grand Prix,albon,1,13,22.028
2019,21,Abu Dhabi Grand Prix,hulkenberg,1,18,21.578
2019,21,Abu Dhabi Grand Prix,grosjean,1,18,21.968
2019,21,Abu Dhabi Grand Prix,kevin_magnussen,1,20,21.531
2019,21,Abu Dhabi Grand Prix,raikkonen,1,22,22.41
2019,21,Abu Dhabi Grand Prix,stroll,2,23,21.778
2019,21,Abu Dhabi Grand Prix,kubica,1,24,21.688
2019,21,Abu Dhabi Grand Prix,max_verstappen,1,25,21.023
2019,21,Abu Dhabi Grand Prix,hamilton,1,26,22.178
2019,21,Abu Dhabi Grand Prix,giovinazzi,2,26,22.188
2019,21,Abu Dhabi Grand Prix,bottas,1,29,21.145
2019,21,Abu Dhabi Grand Prix,russell,1,32,22.272
2019,21,Abu Dhabi Grand Prix,perez,1,37,22.23
2019,21,Abu Dhabi Grand Prix,leclerc,2,38,21.274
2019,21,Abu Dhabi Grand Prix,vettel,2,38,21.858
2019,21,Abu Dhabi Grand Prix,kvyat,1,40,21.496
2019,21,Abu Dhabi Grand Prix,sainz,2,41,21.466
2019,21,Abu Dhabi Grand Prix,ricciardo,2,42,21.624
2020,1,Austrian Grand Prix,grosjean,1,20,23.28
2020,1,Austrian Grand Prix,raikkonen,1,24,23.229
2020,1,Austrian Grand Prix,giovinazzi,1,25,23.659
2020,1,Austrian Grand Prix,russell,1,25,21.417
2020,1,Austrian Grand Prix,bottas,1,26,21.937
2020,1,Austrian Grand Prix,hamilton,1,26,21.85
2020,1,Austrian Grand Prix,albon,1,26,21.279
2020,1,Austrian Grand Prix,norris,1,26,23.637
2020,1,Austrian Grand Prix,perez,1,26,22.383
2020,1,Austrian Grand Prix,leclerc,1,26,22.756
2020,1,Austrian Grand Prix,sainz,1,26,23.827
2020,1,Austrian Grand Prix,vettel,1,26,22.231
2020,1,Austrian Grand Prix,gasly,1,26,22.466
2020,1,Austrian Grand Prix,kvyat,1,26,22.769
2020,1,Austrian Grand Prix,ocon,1,26,21.683
2020,1,Austrian Grand Prix,latifi,1,26,22.058
2020,1,Austrian Grand Prix,albon,2,51,21.842
2020,1,Austrian Grand Prix,norris,2,51,21.921
2020,1,Austrian Grand Prix,leclerc,2,51,21.972
2020,1,Austrian Grand Prix,kvyat,2,51,21.622
2020,1,Austrian Grand Prix,raikkonen,2,51,21.569
2020,1,Austrian Grand Prix,vettel,2,51,22.738
2020,1,Austrian Grand Prix,latifi,2,51,21.918
2020,1,Austrian Grand Prix,sainz,2,52,21.805
2020,1,Austrian Grand Prix,giovinazzi,2,55,22.8
2020,1,Austrian Grand Prix,bottas,2,56,16.407
2020,1,Austrian Grand Prix,hamilton,2,56,16.365
2020,1,Austrian Grand Prix,perez,2,56,16.546
2020,1,Austrian Grand Prix,norris,3,56,18.163
2020,1,Austrian Grand Prix,albon,3,56,17.035
2020,1,Austrian Grand Prix,leclerc,3,56,18.748
2020,1,Austrian Grand Prix,gasly,2,56,19.911
2020,1,Austrian Grand Prix,sainz,3,56,20.064
2020,1,Austrian Grand Prix,ocon,2,56,19.626
2020,1,Austrian Grand Prix,kvyat,3,56,19.656
2020,1,Austrian Grand Prix,vettel,3,56,19.33
2020,1,Austrian Grand Prix,latifi,3,56,19.488
2020,1,Austrian Grand Prix,giovinazzi,3,56,19.678
2020,2,Styrian Grand Prix,leclerc,1,1,39.715
2020,2,Styrian Grand Prix,max_verstappen,1,24,20.937
2020,2,Styrian Grand Prix,gasly,1,24,21.95
2020,2,Styrian Grand Prix,hamilton,1,27,21.729
2020,2,Styrian Grand Prix,kevin_magnussen,1,31,21.977
2020,2,Styrian Grand Prix,sainz,1,32,25.983
2020,2,Styrian Grand Prix,latifi,1,32,22.745
2020,2,Styrian Grand Prix,stroll,1,33,22.118
2020,2,Styrian Grand Prix,bottas,1,34,21.376
2020,2,Styrian Grand Prix,russell,1,34,21.697
2020,2,Styrian Grand Prix,albon,1,35,21.505
2020,2,Styrian Grand Prix,kvyat,1,36,22.197
2020,2,Styrian Grand Prix,ricciardo,1,37,21.603
2020,2,Styrian Grand Prix,grosjean,1,37,22.444
2020,2,Styrian Grand Prix,perez,1,38,22.761
2020,2,Styrian Grand Prix,norris,1,39,22.406
2020,2,Styrian Grand Prix,giovinazzi,1,39,21.667
2020,2,Styrian Grand Prix,raikkonen,1,44,21.459
2020,2,Styrian Grand Prix,gasly,2,49,22.28
2020,2,Styrian Grand Prix,sainz,2,66,21.873
2020,2,Styrian Grand Prix,max_verstappen,2,68,21.091
2020,3,Hungarian Grand Prix,kvyat,1,1,23.568
2020,3,Hungarian Grand Prix,leclerc,1,2,22.266
2020,3,Hungarian Grand Prix,bottas,1,2,21.906
2020,3,Hungarian Grand Prix,hamilton,1,3,22.32
2020,3,Hungarian Grand Prix,stroll,1,3,23.081
2020,3,Hungarian Grand Prix,vettel,1,3,28.286
